Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions
Cyprus,196,Asia,Western Asia,2002,7.16651681792715,7022.305
Cyprus,196,Asia,Western Asia,2001,7.12056608502924,6846.289
Cyprus,196,Asia,Western Asia,2000,7.26179413052443,6849.956
Cyprus,196,Asia,Western Asia,1999,6.99728252354696,6475.922
Cyprus,196,Asia,Western Asia,1998,7.03887604070305,6391.581
Cyprus,196,Asia,Western Asia,1997,6.60751875141036,5885.535
Cyprus,196,Asia,Western Asia,1996,6.6012601260126,5764.524
Cyprus,196,Asia,Western Asia,1995,6.49042482426124,5551.838
Cyprus,196,Asia,Western Asia,1994,6.7324509117666,5636.179
Cyprus,196,Asia,Western Asia,1993,6.69972912041074,5485.832
Cyprus,196,Asia,Western Asia,1992,6.59057902230659,5276.813
Cyprus,196,Asia,Western Asia,1991,6.05440037388047,4741.431
Cyprus,196,Asia,Western Asia,1990,6.07012291762054,4653.423
Czech Republic,203,Europe,Eastern Europe,2011,10.3180885148172,109485.619
Czech Republic,203,Europe,Eastern Europe,2010,10.5336291031933,111168.772
Czech Republic,203,Europe,Eastern Europe,2009,10.2633984059786,107626.45
Czech Republic,203,Europe,Eastern Europe,2008,11.2107295005415,116724.277
Czech Republic,203,Europe,Eastern Europe,2007,11.9291749429423,123321.21
Czech Republic,203,Europe,Eastern Europe,2006,11.8893971390103,122162.438
Czech Republic,203,Europe,Eastern Europe,2005,11.7400683805763,120108.918
Czech Republic,203,Europe,Eastern Europe,2004,11.3952272277976,116320.907
Czech Republic,203,Europe,Eastern Europe,2003,11.9269142243033,121700.396
Czech Republic,203,Europe,Eastern Europe,2002,11.7045931739258,119551.534
Czech Republic,203,Europe,Eastern Europe,2001,12.0753896203221,123548.564
Czech Republic,203,Europe,Eastern Europe,2000,12.0662868895432,123684.243
Czech Republic,203,Europe,Eastern Europe,1999,10.8994932471907,111938.842
Czech Republic,203,Europe,Eastern Europe,1998,11.9005582756373,122470.466
Czech Republic,203,Europe,Eastern Europe,1997,12.3702945953673,127552.928
Czech Republic,203,Europe,Eastern Europe,1996,12.1487434476753,125470.072
Czech Republic,203,Europe,Eastern Europe,1995,11.9594325414976,123651.24
Czech Republic,203,Europe,Eastern Europe,1994,12.1862375399898,126053.125
Czech Republic,203,Europe,Eastern Europe,1993,12.8634568721328,133035.093
Czech Republic,203,Europe,Eastern Europe,1992,13.4156602651503,138667.605
Democratic Republic of the Congo,180,Africa,Middle Africa,2011,0.0535726106399611,3424.978
Democratic Republic of the Congo,180,Africa,Middle Africa,2010,0.0523005029605413,3252.629
Democratic Republic of the Congo,180,Africa,Middle Africa,2009,0.0481365062051431,2911.598
Democratic Republic of the Congo,180,Africa,Middle Africa,2008,0.0508725083195002,2992.272
Democratic Republic of the Congo,180,Africa,Middle Africa,2007,0.0495021135749211,2830.924
Democratic Republic of the Congo,180,Africa,Middle Africa,2006,0.0474941572206557,2640.24
Democratic Republic of the Congo,180,Africa,Middle Africa,2005,0.0460173588129845,2486.226
Democratic Republic of the Congo,180,Africa,Middle Africa,2004,0.0407310203633478,2137.861
Democratic Republic of the Congo,180,Africa,Middle Africa,2003,0.0365460291068155,1862.836
Democratic Republic of the Congo,180,Africa,Middle Africa,2002,0.0359909412855717,1782.162
Democratic Republic of the Congo,180,Africa,Middle Africa,2001,0.0345634240173961,1664.818
Democratic Republic of the Congo,180,Africa,Middle Africa,2000,0.0350694251860584,1646.483
Democratic Republic of the Congo,180,Africa,Middle Africa,1999,0.0489848569703916,2247.871
Democratic Republic of the Congo,180,Africa,Middle Africa,1998,0.0563577394877033,2533.897
Democratic Republic of the Congo,180,Africa,Middle Africa,1997,0.0663877590648317,2926.266
Democratic Republic of the Congo,180,Africa,Middle Africa,1996,0.075342440498893,3248.962
Democratic Republic of the Congo,180,Africa,Middle Africa,1995,0.0706123488319817,2966.603
Democratic Republic of the Congo,180,Africa,Middle Africa,1994,0.0608887601574934,2478.892
Democratic Republic of the Congo,180,Africa,Middle Africa,1993,0.0868707354103418,3410.31
Democratic Republic of the Congo,180,Africa,Middle Africa,1992,0.0959244939574917,3619.329
Democratic Republic of the Congo,180,Africa,Middle Africa,1991,0.103577784198698,3755.008
Democratic Republic of the Congo,180,Africa,Middle Africa,1990,0.116594130417328,4070.37
Denmark,208,Europe,Northern Europe,2011,7.2422637817908,40377.337
Denmark,208,Europe,Northern Europe,2010,8.38970347285937,46570.9
Denmark,208,Europe,Northern Europe,2009,8.0576162921512,44513.713
Denmark,208,Europe,Northern Europe,2008,8.5434946281948,46955.935
Denmark,208,Europe,Northern Europe,2007,9.19172678956264,50256.235
Denmark,208,Europe,Northern Europe,2006,10.1061281330392,54986.665
Denmark,208,Europe,Northern Europe,2005,8.69286792235513,47095.281
Denmark,208,Europe,Northern Europe,2004,9.37304609860633,50600.933
Denmark,208,Europe,Northern Europe,2003,10.403174116031,55998.757
Denmark,208,Europe,Northern Europe,2002,9.69444145402286,52049.398
Denmark,208,Europe,Northern Europe,2001,9.8826517120338,52918.477
Denmark,208,Europe,Northern Europe,2000,9.61557601948042,51330.666
Denmark,208,Europe,Northern Europe,1999,10.3673176160514,55148.013
Denmark,208,Europe,Northern Europe,1998,11.2390406667321,59552.08
Denmark,208,Europe,Northern Europe,1997,11.6660275025049,61557.929
Denmark,208,Europe,Northern Europe,1996,13.7373366197325,72181.228
Denmark,208,Europe,Northern Europe,1995,10.9261922698966,57172.197
Denmark,208,Europe,Northern Europe,1994,11.7053900536927,61000.545
Denmark,208,Europe,Northern Europe,1993,10.9940109400957,57065.854
Denmark,208,Europe,Northern Europe,1992,10.5046885659787,54322.938
Denmark,208,Europe,Northern Europe,1991,11.6932865297754,60270.812
Denmark,208,Europe,Northern Europe,1990,9.77185247956747,50230.566
Djibouti,262,Africa,Eastern Africa,2011,0.558725842914276,473.043
Djibouti,262,Africa,Eastern Africa,2010,0.619933671927831,517.047
Djibouti,262,Africa,Eastern Africa,2009,0.562187220528919,462.042
Djibouti,262,Africa,Eastern Africa,2008,0.615617824959881,498.712
Djibouti,262,Africa,Eastern Africa,2007,0.578499793411712,462.042
Djibouti,262,Africa,Eastern Africa,2006,0.53081224668082,418.038
Djibouti,262,Africa,Eastern Africa,2005,0.54302491034465,421.705
Djibouti,262,Africa,Eastern Africa,2004,0.536323938070663,410.704
Djibouti,262,Africa,Eastern Africa,2003,0.5681996066668,429.039
Djibouti,262,Africa,Eastern Africa,2002,0.546773790557659,407.037
Djibouti,262,Africa,Eastern Africa,2001,0.444798645827087,326.363
Djibouti,262,Africa,Eastern Africa,2000,0.50219882222256,363.033
Djibouti,262,Africa,Eastern Africa,1999,0.592571931224812,421.705
Djibouti,262,Africa,Eastern Africa,1998,0.560589608556382,392.369
Djibouti,262,Africa,Eastern Africa,1997,0.533073992181969,366.7
Djibouti,262,Africa,Eastern Africa,1996,0.602222843624194,407.037
Djibouti,262,Africa,Eastern Africa,1995,0.601963255968759,399.703
Djibouti,262,Africa,Eastern Africa,1994,0.617914101407337,403.37
Djibouti,262,Africa,Eastern Africa,1993,0.63411279015423,407.037
Djibouti,262,Africa,Eastern Africa,1992,0.623428396197485,392.369
Djibouti,262,Africa,Eastern Africa,1991,0.622551172156209,381.368
Djibouti,262,Africa,Eastern Africa,1990,0.640253659793465,377.701
Dominica,212,Americas,Caribbean,2011,,124.678
Dominica,212,Americas,Caribbean,2010,,135.679
Dominica,212,Americas,Caribbean,2009,,128.345
Dominica,212,Americas,Caribbean,2008,,128.345
Dominica,212,Americas,Caribbean,2007,,150.347
Dominica,212,Americas,Caribbean,2006,,110.01
Dominica,212,Americas,Caribbean,2005,,113.677
Dominica,212,Americas,Caribbean,2004,,110.01
Dominica,212,Americas,Caribbean,2003,,113.677
Dominica,212,Americas,Caribbean,2002,,102.676
Dominica,212,Americas,Caribbean,2001,,113.677
Dominica,212,Americas,Caribbean,2000,,102.676
Dominica,212,Americas,Caribbean,1999,,80.674
Dominica,212,Americas,Caribbean,1998,,77.007
Dominica,212,Americas,Caribbean,1997,,80.674
Dominica,212,Americas,Caribbean,1996,,73.34
Dominica,212,Americas,Caribbean,1995,,80.674
Dominica,212,Americas,Caribbean,1994,,69.673
Dominica,212,Americas,Caribbean,1993,,62.339
Dominica,212,Americas,Caribbean,1992,,58.672
Dominica,212,Americas,Caribbean,1991,,58.672
Dominica,212,Americas,Caribbean,1990,,58.672
Dominican Republic,214,Americas,Caribbean,2011,2.15699547814173,21888.323
Dominican Republic,214,Americas,Caribbean,2010,2.13281171616037,21363.942
Dominican Republic,214,Americas,Caribbean,2009,2.07867767608416,20546.201
Dominican Republic,214,Americas,Caribbean,2008,2.19639504645805,21415.28
Dominican Republic,214,Americas,Caribbean,2007,2.21545187397003,21301.603
Dominican Republic,214,Americas,Caribbean,2006,2.07928744294523,19710.125
Dominican Republic,214,Americas,Caribbean,2005,1.99493083966992,18639.361
Dominican Republic,214,Americas,Caribbean,2004,1.98854756761119,18309.331
Dominican Republic,214,Americas,Caribbean,2003,2.37168281389761,21514.289
Dominican Republic,214,Americas,Caribbean,2002,2.38727654402037,21330.939
Dominican Republic,214,Americas,Caribbean,2001,2.25205101588786,19816.468
Dominican Republic,214,Americas,Caribbean,2000,2.28440924203037,19790.799
Dominican Republic,214,Americas,Caribbean,1999,2.17666663031532,18562.354
Dominican Republic,214,Americas,Caribbean,1998,2.19210777102601,18397.339
Dominican Republic,214,Americas,Caribbean,1997,2.18025939817569,18001.303
Dominican Republic,214,Americas,Caribbean,1996,2.1341905039927,17326.575
Dominican Republic,214,Americas,Caribbean,1995,1.99116466527935,15885.444
Dominican Republic,214,Americas,Caribbean,1994,1.59236180011664,12475.134
Dominican Republic,214,Americas,Caribbean,1993,1.53010355095005,11763.736
Dominican Republic,214,Americas,Caribbean,1992,1.44872454734291,10923.993
Dominican Republic,214,Americas,Caribbean,1991,1.35868296432993,10043.913
Dominican Republic,214,Americas,Caribbean,1990,1.27393750309691,9229.839
Ecuador,218,Americas,South America,2011,2.34333293039883,35727.581
Ecuador,218,Americas,South America,2010,2.2831554971538,34249.78
Ecuador,218,Americas,South America,2009,2.34486431129927,34601.812
Ecuador,218,Americas,South America,2008,2.05530263012284,29827.378
Ecuador,218,Americas,South America,2007,2.19427914712494,31308.846
Ecuador,218,Americas,South America,2006,2.05792304533325,28859.29
Ecuador,218,Americas,South America,2005,2.17084761696757,29908.052
Ecuador,218,Americas,South America,2004,2.11822102460542,28657.605
Ecuador,218,Americas,South America,2003,1.99727398126147,26523.411
Ecuador,218,Americas,South America,2002,1.89484522727135,24689.911
Ecuador,218,Americas,South America,2001,1.83452298900802,23446.798
Ecuador,218,Americas,South America,2000,1.67095600628959,20942.237
Ecuador,218,Americas,South America,1999,1.73128311682393,21272.267
Ecuador,218,Americas,South America,1998,1.84591562483859,22229.354
Ecuador,218,Americas,South America,1997,1.54893468581031,18276.328
Ecuador,218,Americas,South America,1996,2.06716214056561,23890.505
Ecuador,218,Americas,South America,1995,2.01597827815974,22812.407
Ecuador,218,Americas,South America,1994,1.23133309027332,13637.573
Ecuador,218,Americas,South America,1993,2.23207845241289,24187.532
Ecuador,218,Americas,South America,1992,2.10439143821838,22302.694
Ecuador,218,Americas,South America,1991,1.59129628217589,16486.832
Ecuador,218,Americas,South America,1990,1.66296659693846,16835.197
Egypt,818,Africa,Northern Africa,2011,2.7809952395231,220790.07
Egypt,818,Africa,Northern Africa,2010,2.62152319982253,204677.272
Egypt,818,Africa,Northern Africa,2009,2.57986686633751,198069.338
Egypt,818,Africa,Northern Africa,2008,2.6068602280387,196796.889
Egypt,818,Africa,Northern Africa,2007,2.60465683375779,193342.575
Egypt,818,Africa,Northern Africa,2006,2.44710313583005,178615.903
Egypt,818,Africa,Northern Africa,2005,2.32952459119672,167207.866
Egypt,818,Africa,Northern Africa,2004,2.13782355125749,150911.718
Egypt,818,Africa,Northern Africa,2003,2.13104092483983,147963.45
Egypt,818,Africa,Northern Africa,2002,1.86219817795768,127193.562
Egypt,818,Africa,Northern Africa,2001,1.86672495965988,125451.737
Egypt,818,Africa,Northern Africa,2000,2.13688338028919,141326.18
Egypt,818,Africa,Northern Africa,1999,1.92622652844198,125393.065
Egypt,818,Africa,Northern Africa,1998,1.90753178583451,122243.112
Egypt,818,Africa,Northern Africa,1997,1.71493407724266,108202.169
Egypt,818,Africa,Northern Africa,1996,1.64238101364132,102030.608
Egypt,818,Africa,Northern Africa,1995,1.56491542519906,95723.368
Egypt,818,Africa,Northern Africa,1994,1.41640569184444,85312.755
Egypt,818,Africa,Northern Africa,1993,1.57072935694876,93156.468
Egypt,818,Africa,Northern Africa,1992,1.39221167972047,81264.387
Egypt,818,Africa,Northern Africa,1991,1.37165236197673,78715.822
Egypt,818,Africa,Northern Africa,1990,1.3480322051304,75943.57
El Salvador,222,Americas,Central America,2011,1.06852340430565,6684.941
El Salvador,222,Americas,Central America,2010,1.0143200719823,6307.24
El Salvador,222,Americas,Central America,2009,1.04195612053011,6442.919
El Salvador,222,Americas,Central America,2008,1.06401712286013,6545.595
El Salvador,222,Americas,Central America,2007,1.13969552594892,6978.301
El Salvador,222,Americas,Central America,2006,1.1229514300542,6846.289
El Salvador,222,Americas,Central America,2005,1.06280438261564,6453.92
El Salvador,222,Americas,Central America,2004,1.05216520775757,6365.912
El Salvador,222,Americas,Central America,2003,1.086835498127,6552.929
El Salvador,222,Americas,Central America,2002,1.00519963357404,6039.549
El Salvador,222,Americas,Central America,2001,0.993747179547755,5947.874
El Salvador,222,Americas,Central America,2000,0.963705407503599,5742.522
El Salvador,222,Americas,Central America,1999,0.961157291456007,5698.518
El Salvador,222,Americas,Central America,1998,0.985950339761473,5812.195
El Salvador,222,Americas,Central America,1997,0.983882944911093,5760.857
El Salvador,222,Americas,Central America,1996,0.843061092693847,4895.445
El Salvador,222,Americas,Central America,1995,0.918661805392576,5280.48
El Salvador,222,Americas,Central America,1994,0.780193115468594,4429.736
El Salvador,222,Americas,Central America,1993,0.695097941479872,3890.687
El Salvador,222,Americas,Central America,1992,0.622130129929608,3428.645
El Salvador,222,Americas,Central America,1991,0.595475119961263,3230.627
El Salvador,222,Americas,Central America,1990,0.489919026627991,2618.238
Equatorial Guinea,226,Africa,Middle Africa,2011,9.34168347309202,6688.608
Equatorial Guinea,226,Africa,Middle Africa,2010,6.72122062665998,4679.092
Equatorial Guinea,226,Africa,Middle Africa,2009,6.82634730538922,4620.42
Equatorial Guinea,226,Africa,Middle Africa,2008,6.84332054253258,4503.076
Equatorial Guinea,226,Africa,Middle Africa,2007,7.49890716021125,4796.436
Equatorial Guinea,226,Africa,Middle Africa,2006,7.64650363545969,4752.432
Equatorial Guinea,226,Africa,Middle Africa,2005,7.80603099819762,4712.095
Equatorial Guinea,226,Africa,Middle Africa,2004,8.904935808718,5218.141
Equatorial Guinea,226,Africa,Middle Africa,2003,10.5839870407632,6017.547
Equatorial Guinea,226,Africa,Middle Africa,2002,9.03118431480652,4979.786
Equatorial Guinea,226,Africa,Middle Africa,2001,5.78936459954508,3094.948
Equatorial Guinea,226,Africa,Middle Africa,2000,0.8775114390973,454.708
Equatorial Guinea,226,Africa,Middle Africa,1999,0.941999605710428,473.043
Equatorial Guinea,226,Africa,Middle Africa,1998,0.346695660395197,168.682
Equatorial Guinea,226,Africa,Middle Africa,1997,0.622464395443975,293.36
Equatorial Guinea,226,Africa,Middle Africa,1996,0.257113997050761,117.344
Equatorial Guinea,226,Africa,Middle Africa,1995,0.298785276656806,132.012
Equatorial Guinea,226,Africa,Middle Africa,1994,0.0857771758326843,36.67
Equatorial Guinea,226,Africa,Middle Africa,1993,0.248377428414536,102.676
Equatorial Guinea,226,Africa,Middle Africa,1992,0.541390053174851,216.353
Equatorial Guinea,226,Africa,Middle Africa,1991,0.521934795998116,201.685
Equatorial Guinea,226,Africa,Middle Africa,1990,0.323687779355947,121.011
Eritrea,232,Africa,Eastern Africa,2011,0.0877679065650045,520.714
Eritrea,232,Africa,Eastern Africa,2010,0.0894209688322515,513.38
Eritrea,232,Africa,Eastern Africa,2009,0.0923696029193818,513.38
Eritrea,232,Africa,Eastern Africa,2008,0.0769896786849451,414.371
Eritrea,232,Africa,Eastern Africa,2007,0.111209813111558,579.386
Eritrea,232,Africa,Eastern Africa,2006,0.111429391964625,561.051
Eritrea,232,Africa,Eastern Africa,2005,0.1578888708971,766.403
Eritrea,232,Africa,Eastern Africa,2004,0.16505548575272,770.07
Eritrea,232,Africa,Eastern Africa,2003,0.162338880450966,726.066
Eritrea,232,Africa,Eastern Africa,2002,0.141315954685845,605.055
Eritrea,232,Africa,Eastern Africa,2001,0.153774774728649,630.724
Eritrea,232,Africa,Eastern Africa,2000,0.154523540443749,608.722
Eritrea,232,Africa,Eastern Africa,1999,0.163283346296448,619.723
Eritrea,232,Africa,Eastern Africa,1998,0.160940749928442,590.387
Eritrea,232,Africa,Eastern Africa,1997,0.148313383532476,528.048
Eritrea,232,Africa,Eastern Africa,1996,0.0981836523820039,341.031
Eritrea,232,Africa,Eastern Africa,1995,0.0860845610027783,293.36
Eritrea,232,Africa,Eastern Africa,1994,0.0664561653485081,223.687
Estonia,233,Europe,Northern Europe,2011,14.4074088951856,18650.362
Estonia,233,Europe,Northern Europe,2010,14.1226037382184,18338.667
Estonia,233,Europe,Northern Europe,2009,11.3165027456609,14745.007
Estonia,233,Europe,Northern Europe,2008,13.3745441866547,17491.59
Estonia,233,Europe,Northern Europe,2007,14.350900666952,18844.713
Estonia,233,Europe,Northern Europe,2006,12.2752982994072,16189.805
Estonia,233,Europe,Northern Europe,2005,12.6632254481131,16780.192
Estonia,233,Europe,Northern Europe,2004,12.9260478043858,17216.565
Estonia,233,Europe,Northern Europe,2003,12.7302339089166,17051.55
Estonia,233,Europe,Northern Europe,2002,11.0825696718939,14935.691
Estonia,233,Europe,Northern Europe,2001,11.4966366861794,15595.751
Estonia,233,Europe,Northern Europe,2000,11.1127963417482,15181.38
Estonia,233,Europe,Northern Europe,1999,11.1123312185988,15287.723
Estonia,233,Europe,Northern Europe,1998,11.9151675422636,16508.834
Estonia,233,Europe,Northern Europe,1997,13.1370095005909,18353.335
Estonia,233,Europe,Northern Europe,1996,13.3178173508094,18811.71
Estonia,233,Europe,Northern Europe,1995,11.7424777192556,16827.863
Estonia,233,Europe,Northern Europe,1994,12.5546663342076,18327.666
Estonia,233,Europe,Northern Europe,1993,12.5943106123494,18782.374
Estonia,233,Europe,Northern Europe,1992,15.0974007983403,22995.757
Ethiopia,231,Africa,Eastern Africa,2011,0.0843803618184556,7543.019
Ethiopia,231,Africa,Eastern Africa,2010,0.0759964825189553,6618.935
Ethiopia,231,Africa,Eastern Africa,2009,0.0773269115907828,6560.263
Ethiopia,231,Africa,Eastern Africa,2008,0.0770937697702006,6369.579
Ethiopia,231,Africa,Eastern Africa,2007,0.0735308172573518,5914.871
Ethiopia,231,Africa,Eastern Africa,2006,0.0692269903140029,5419.826
Ethiopia,231,Africa,Eastern Africa,2005,0.0663425115574623,5053.126
Ethiopia,231,Africa,Eastern Africa,2004,0.070799011591625,5243.81
Ethiopia,231,Africa,Eastern Africa,2003,0.0687151819818139,4946.783
Ethiopia,231,Africa,Eastern Africa,2002,0.064062617408069,4481.074
Ethiopia,231,Africa,Eastern Africa,2001,0.0634038214769939,4308.725
Ethiopia,231,Africa,Eastern Africa,2000,0.0881423642867671,5819.529
Ethiopia,231,Africa,Eastern Africa,1999,0.078931029461281,5064.127
Ethiopia,231,Africa,Eastern Africa,1998,0.0805689237738971,5023.79
Ethiopia,231,Africa,Eastern Africa,1997,0.0705142570580982,4272.055
Ethiopia,231,Africa,Eastern Africa,1996,0.0636572237654007,3744.007
Ethiopia,231,Africa,Eastern Africa,1995,0.0376194776755184,2145.195
Ethiopia,231,Africa,Eastern Africa,1994,0.0534106976504129,2948.268
Ethiopia,231,Africa,Eastern Africa,1993,0.0567665495324241,3028.942
Ethiopia,231,Africa,Eastern Africa,1992,0.0575752569719731,2966.603
Ethiopia,231,Africa,Eastern Africa,1991,0.0600061318092116,2984.938
Ethiopia,231,Africa,Eastern Africa,1990,0.0628178171713925,3017.941
Faeroe Islands,234,Europe,Northern Europe,2011,,568.385
Faeroe Islands,234,Europe,Northern Europe,2010,,630.724
Faeroe Islands,234,Europe,Northern Europe,2009,,575.719
Faeroe Islands,234,Europe,Northern Europe,2008,,630.724
Faeroe Islands,234,Europe,Northern Europe,2007,,689.396
Faeroe Islands,234,Europe,Northern Europe,2006,,678.395
Faeroe Islands,234,Europe,Northern Europe,2005,,722.399
Faeroe Islands,234,Europe,Northern Europe,2004,,766.403
Faeroe Islands,234,Europe,Northern Europe,2003,,748.068
Faeroe Islands,234,Europe,Northern Europe,2002,,733.4
Faeroe Islands,234,Europe,Northern Europe,2001,,762.736
Faeroe Islands,234,Europe,Northern Europe,2000,,689.396
Faeroe Islands,234,Europe,Northern Europe,1999,,638.058
Faeroe Islands,234,Europe,Northern Europe,1998,,630.724
Faeroe Islands,234,Europe,Northern Europe,1997,,594.054
Faeroe Islands,234,Europe,Northern Europe,1996,,608.722
Faeroe Islands,234,Europe,Northern Europe,1995,,689.396
Faeroe Islands,234,Europe,Northern Europe,1994,,586.72
Faeroe Islands,234,Europe,Northern Europe,1993,,667.394
Faeroe Islands,234,Europe,Northern Europe,1992,,605.055
Faeroe Islands,234,Europe,Northern Europe,1991,,594.054
Faeroe Islands,234,Europe,Northern Europe,1990,,623.39
Falkland Islands (Malvinas),238,Americas,South America,2011,,55.005
Falkland Islands (Malvinas),238,Americas,South America,2010,,55.005
Falkland Islands (Malvinas),238,Americas,South America,2009,,58.672
Falkland Islands (Malvinas),238,Americas,South America,2008,,58.672
Falkland Islands (Malvinas),238,Americas,South America,2007,,58.672
Falkland Islands (Malvinas),238,Americas,South America,2006,,58.672
Falkland Islands (Malvinas),238,Americas,South America,2005,,51.338
Falkland Islands (Malvinas),238,Americas,South America,2004,,51.338
Falkland Islands (Malvinas),238,Americas,South America,2003,,47.671
Falkland Islands (Malvinas),238,Americas,South America,2002,,44.004
Falkland Islands (Malvinas),238,Americas,South America,2001,,44.004
Falkland Islands (Malvinas),238,Americas,South America,2000,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1999,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1998,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1997,,47.671
Falkland Islands (Malvinas),238,Americas,South America,1996,,44.004
Falkland Islands (Malvinas),238,Americas,South America,1995,,40.337
Falkland Islands (Malvinas),238,Americas,South America,1994,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1993,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1992,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1991,,36.67
Falkland Islands (Malvinas),238,Americas,South America,1990,,36.67
Fiji,242,Oceania,Melanesia,2011,1.42383811429842,1235.779
Fiji,242,Oceania,Melanesia,2010,1.50419785279103,1294.451
Fiji,242,Oceania,Melanesia,2009,0.993663187011058,847.077
Fiji,242,Oceania,Melanesia,2008,1.27759284518238,1078.098
Fiji,242,Oceania,Melanesia,2007,1.43977438136827,1202.776
Fiji,242,Oceania,Melanesia,2006,1.64294495567954,1360.457
Fiji,242,Oceania,Melanesia,2005,1.65854168591729,1364.124
Fiji,242,Oceania,Melanesia,2004,1.38352859297065,1133.103
Fiji,242,Oceania,Melanesia,2003,1.05447833152232,861.745
Fiji,242,Oceania,Melanesia,2002,1.02430544069921,836.076
Fiji,242,Oceania,Melanesia,2001,1.36831717196514,1114.768
Fiji,242,Oceania,Melanesia,2000,1.06624185144527,865.412
Fiji,242,Oceania,Melanesia,1999,0.995310197469936,803.073
Fiji,242,Oceania,Melanesia,1998,0.879402859797956,704.064
Fiji,242,Oceania,Melanesia,1997,0.929351732068421,737.067
Fiji,242,Oceania,Melanesia,1996,1.14031914988524,894.748
Fiji,242,Oceania,Melanesia,1995,1.12054353670188,869.079
Fiji,242,Oceania,Melanesia,1994,1.06801547415054,817.741
Fiji,242,Oceania,Melanesia,1993,1.01034939987257,762.736
Fiji,242,Oceania,Melanesia,1992,0.970522879329339,722.399
Fiji,242,Oceania,Melanesia,1991,0.917736317156074,674.728
Fiji,242,Oceania,Melanesia,1990,1.12274778640166,817.741
Finland,246,Europe,Northern Europe,2011,10.162514631429,54766.645
Finland,246,Europe,Northern Europe,2010,11.5215149227052,61843.955
Finland,246,Europe,Northern Europe,2009,9.94920645435463,53167.833
Finland,246,Europe,Northern Europe,2008,10.6418423040308,56596.478
Finland,246,Europe,Northern Europe,2007,12.0903868875704,63985.483
Finland,246,Europe,Northern Europe,2006,12.5669420558839,66200.351
Finland,246,Europe,Northern Europe,2005,10.4158980079171,54645.634
Finland,246,Europe,Northern Europe,2004,12.8322626302039,67091.432
Finland,246,Europe,Northern Europe,2003,13.2605907335841,69130.284
Finland,246,Europe,Northern Europe,2002,11.8614490162894,61682.607
Finland,246,Europe,Northern Europe,2001,10.9960596184129,57051.186
Finland,246,Europe,Northern Europe,2000,10.1279399793141,52427.099
Finland,246,Europe,Northern Europe,1999,10.7309581434253,55423.038
Finland,246,Europe,Northern Europe,1998,11.0588617350403,56988.847
Finland,246,Europe,Northern Europe,1997,11.6584914083632,59933.448
Finland,246,Europe,Northern Europe,1996,11.9552580841943,61282.904
Finland,246,Europe,Northern Europe,1995,10.3193635066607,52713.125
Finland,246,Europe,Northern Europe,1994,11.2500828172777,57223.535
Finland,246,Europe,Northern Europe,1993,9.9581672499958,50402.915
Finland,246,Europe,Northern Europe,1992,9.4287872366034,47472.982
Finland,246,Europe,Northern Europe,1991,10.7197971166497,53699.548
Finland,246,Europe,Northern Europe,1990,10.3765987761458,51745.037
France,250,Europe,Western Europe,2011,5.32862341848601,338805.131
France,250,Europe,Western Europe,2010,5.65289044119687,357437.158
France,250,Europe,Western Europe,2009,5.67079486845236,356626.751
France,250,Europe,Western Europe,2008,5.94275390313824,371734.791
France,250,Europe,Western Europe,2007,6.0265036932368,374914.08
France,250,Europe,Western Europe,2006,6.16809014191052,381467.009
France,250,Europe,Western Europe,2005,6.35609644349744,390550.168
France,250,Europe,Western Europe,2004,6.36696972127569,388401.306
France,250,Europe,Western Europe,2003,6.38275534945688,386333.118
France,250,Europe,Western Europe,2002,6.31046940432049,378929.445
France,250,Europe,Western Europe,2001,6.39514677626177,381155.314
France,250,Europe,Western Europe,2000,6.1483599337552,364063.427
France,250,Europe,Western Europe,1999,6.34118404362935,373461.948
France,250,Europe,Western Europe,1998,6.51273198293104,381877.713
France,250,Europe,Western Europe,1997,6.0170781174756,351507.619
France,250,Europe,Western Europe,1996,6.44632626041967,375280.78
France,250,Europe,Western Europe,1995,6.01832453187661,349116.735
France,250,Europe,Western Europe,1994,5.8501520912008,338093.733
France,250,Europe,Western Europe,1993,6.2508442115268,359861.045
France,250,Europe,Western Europe,1992,6.3799387419711,365819.92
France,250,Europe,Western Europe,1991,6.84134589930741,390627.175
France,250,Europe,Western Europe,1990,6.60793655386981,375632.812
French Guiana,254,Americas,South America,2011,3.03197202289803,718.732
French Guiana,254,Americas,South America,2010,3.02980503441205,700.397
French Guiana,254,Americas,South America,2009,3.10606981147973,700.397
French Guiana,254,Americas,South America,2008,3.15060142377874,693.063
French Guiana,254,Americas,South America,2007,3.16408199435647,678.395
French Guiana,254,Americas,South America,2006,2.76152034497479,575.719
French Guiana,254,Americas,South America,2005,3.26746200683134,660.06
French Guiana,254,Americas,South America,2004,3.57493599051787,696.73
French Guiana,254,Americas,South America,2003,3.91658433686684,733.4
French Guiana,254,Americas,South America,2002,3.12679941816723,561.051
French Guiana,254,Americas,South America,2001,3.66915456169029,630.724
French Guiana,254,Americas,South America,2000,3.46712890849915,572.052
French Guiana,254,Americas,South America,1999,4.22566527713059,671.061
